      Step     Time          Energy          fmax
FIRE:    0 03:39:04     -128.510320        0.316002
FIRE:    1 03:42:22     -128.512797        0.302961
FIRE:    2 03:45:52     -128.517570        0.279687
FIRE:    3 03:49:50     -128.523976        0.246188
FIRE:    4 03:54:20     -128.531178        0.206039
FIRE:    5 03:59:04     -128.538410        0.160534
FIRE:    6 04:03:53     -128.544919        0.116025
FIRE:    7 04:08:48     -128.550160        0.070967
