      Step     Time          Energy          fmax
FIRE:    0 05:08:02     -127.043511        0.337897
FIRE:    1 05:15:03     -127.046003        0.324110
FIRE:    2 05:23:01     -127.050587        0.298353
FIRE:    3 05:31:21     -127.056688        0.259730
FIRE:    4 05:40:17     -127.063515        0.213111
FIRE:    5 05:49:32     -127.070254        0.161186
FIRE:    6 05:59:12     -127.076147        0.104022
FIRE:    7 06:08:58     -127.080721        0.065799
