      Step     Time          Energy          fmax
FIRE:    0 03:59:13     -128.510320        0.316002
FIRE:    1 04:03:58     -128.512797        0.302961
FIRE:    2 04:06:38     -128.517570        0.279687
FIRE:    3 04:09:39     -128.523976        0.246188
FIRE:    4 04:13:06     -128.531178        0.206039
FIRE:    5 04:16:45     -128.538410        0.160534
FIRE:    6 04:20:44     -128.544919        0.116025
FIRE:    7 04:24:47     -128.550160        0.070967
